Prey / Predator,D,N,P1,P2,M1,M2
D,0.8711094310,0.7373155815,0.8515258497,0.8873096854,0.8679929595,0.8783080241
N,0.8321634631,0.9136872735,0.8773332836,0.8761050797,0.8567320617,0.8854392232
P1,0.9141649661,1.0225952235,0.9566636049,0.9613410628,0.9655844932,0.9462837757
P2,0.8762278825,0.9516652524,0.8604807291,0.9635848134,0.9398908647,0.9205190811
M1,0.9087656828,0.9581553054,0.9213601896,0.9490448468,0.9624965797,0.9044634765
M2,0.8814566789,1.0160159065,0.9382493133,0.9687335653,0.9292745463,0.9572846149
