Prey / Predator,D,N,P1,P2,M1,M2
D,1.0416154253,1.1550037556,1.0562802053,1.0602376821,1.0508840039,1.0684259200
N,1.1287044082,1.0507837035,1.0871499835,1.0522195218,1.0605677312,1.0799087279
P1,1.0391028148,1.0655669050,1.0617910385,1.0738171946,1.0441833777,1.0908597004
P2,1.0438772874,1.0807748581,1.0706242037,1.0468453188,1.0600106540,1.0610799901
M1,1.0393657292,1.0807629806,1.0672919545,1.0840110256,1.0539014501,1.1730905316
M2,1.0435031940,1.0655820027,1.0647916554,1.0356609502,1.1243284678,1.0547420874
