prey,predator,prey_payoff,predator_payoff
D,D,0.8789504782,1.0392264686
D,P1,0.8417420543,1.0619174690
D,P2,0.8473267069,1.0623193602
D,N,0.6487387018,1.1701952389
D,M1,0.8516718936,1.0566357391
N,N,0.8685064876,1.0381097537
D,M2,0.8318557297,1.0706848577
N,D,0.8951208657,1.0152020677
N,P1,0.8314965928,1.0551489476
N,P2,0.8729242070,1.0347581718
N,M1,0.8577709581,1.0429759487
N,M2,0.8444795859,1.0481128830
P1,D,0.8675643181,1.0429843739
P1,P1,0.8564814790,1.0524111567
P1,N,0.8692321047,1.0492865732
P1,P2,0.7893706443,1.0882986430
P1,M2,0.7316106214,1.1185098504
P1,M1,0.8835880228,1.0388421974
P2,D,0.8533260381,1.0465121882
P2,N,0.7875131890,1.0853416287
P2,P2,0.8740945046,1.0371576379
P2,M1,0.8722654950,1.0381976563
P2,P1,0.8503376388,1.0479292662
P2,M2,0.8441135134,1.0516259624
M1,D,0.8623391589,1.0430851638
M1,P1,0.8370769625,1.0582770412
M1,N,0.7923832046,1.0853718056
M1,P2,0.7399971766,1.1117050463
M1,M1,0.8659618657,1.0444165188
M2,D,0.8584822918,1.0464569540
M1,M2,0.6190067878,1.1760966296
M2,N,0.8638498137,1.0493141058
M2,P1,0.8676052901,1.0434994432
M2,P2,0.8925133468,1.0310998663
M2,M2,0.8645822644,1.0451651770
M2,M1,0.8323454831,1.0640180632
