Prey / Predator,D,N,P1,P2,M1,M2
D,0.8632708777,0.8858478284,0.8547623728,0.8843004445,0.8525156527,0.8924660283
N,0.8600999986,0.8226077376,0.8457862685,0.8348214641,0.8392481678,0.8414166009
P1,0.8859901662,0.8344968916,0.8418436724,0.8919333379,0.8369484538,0.8872311112
P2,0.8422991901,0.8348639497,0.8343137657,0.8336643241,0.8301135445,0.8413454064
M1,0.8859913380,0.8343155021,0.8449706338,0.8826357982,0.8374489292,0.8728172468
M2,0.8422993710,0.8345841054,0.8336701648,0.8331206695,0.8316704367,0.8380757857
