Prey / Predator,D,N,P1,P2,M1,M2
D,1.0678446923,1.0392026563,1.0962544326,1.0352751110,1.1026404809,1.0155563655
N,1.0117296424,1.1252013164,1.0584914829,1.0924417848,1.0815070615,1.0692850557
P1,0.9692879643,1.1454243666,1.1139848273,0.9902991218,1.1299968331,0.9976995188
P2,1.0755208879,1.1117295471,1.1023843496,1.1078445256,1.1159154395,1.0835326739
M1,0.9577154261,1.1265741554,1.0877083144,0.9984265930,1.1116445509,1.0170642884
M2,1.0886930961,1.1316654116,1.1209378080,1.1263391590,1.1281938046,1.1101682259
