Prey / Predator,D,N,P1,P2,M1,M2
D,1.1114917835,1.1550372067,1.1235510948,1.1395780101,1.1339044097,1.1267030553
N,1.0523437478,1.1068303510,1.0657118644,1.0856136999,1.0738116245,1.0757543332
P1,1.0866772606,1.1437686128,1.1122497043,1.1235227334,1.1191096569,1.1066847921
P2,1.0808301191,1.1170116625,1.0864413154,1.1064264818,1.0879470174,1.0924225665
M1,1.0736616235,1.1310351746,1.0966509904,1.1054957430,1.1096467085,1.0865964828
M2,1.0941500685,1.1298771989,1.0919018146,1.1166496135,1.0801941372,1.1089763462
