Prey / Predator,D,N,P1,P2,M1,M2
D,1.0414163710,1.1618314862,1.0503296451,1.0420621909,1.0449549298,1.0482523045
N,1.0324520954,1.0291353177,1.0478501198,1.0346280392,1.0439438129,1.0408396998
P1,1.0258600289,1.0198292238,1.0233931746,1.0284537503,1.0178537558,1.0397723512
P2,1.0375035975,1.0397240455,1.0591333755,1.0115324147,1.0206152387,1.0251406108
M1,1.0258956543,1.0397585088,1.0301599710,1.0332629393,1.0171221449,1.0835065471
M2,1.0374622190,1.0198666740,1.0253085467,1.0120413648,1.0346017680,1.0179000443
