prey,predator,prey_payoff,predator_payoff
D,D,0.8750612739,1.0414163710
D,P2,0.8830167038,1.0420621909
D,P1,0.8618437580,1.0503296451
D,N,0.6648188819,1.1618314862
D,M1,0.8721232328,1.0449549298
N,N,0.8844068849,1.0291353177
D,M2,0.8712185282,1.0482523045
N,D,0.8671186104,1.0324520954
N,P1,0.8454892093,1.0478501198
N,M1,0.8563202068,1.0439438129
N,P2,0.8733939917,1.0346280392
N,M2,0.8582891806,1.0408396998
P1,P1,0.9107629721,1.0233931746
P1,D,0.8993186722,1.0258600289
P1,N,0.9245916287,1.0198292238
P1,P2,0.9033800739,1.0284537503
P1,M1,0.9233608418,1.0178537558
P1,M2,0.8808845455,1.0397723512
P2,D,0.8704162030,1.0375035975
P2,N,0.8714474997,1.0397240455
P2,P2,0.9214863896,1.0115324147
P2,M1,0.9059286399,1.0206152387
P2,P1,0.8296073574,1.0591333755
P2,M2,0.8918276012,1.0251406108
M1,D,0.8939596086,1.0258956543
M1,N,0.8767921320,1.0397585088
M1,P1,0.8881872561,1.0301599710
M1,P2,0.8874656836,1.0332629393
M1,M1,0.9167671852,1.0171221449
M2,D,0.8756447767,1.0374622190
M1,M2,0.7930335611,1.0835065471
M2,N,0.9188739736,1.0198666740
M2,P1,0.9026153908,1.0253085467
M2,P2,0.9285320730,1.0120413648
M2,M2,0.9152839339,1.0179000443
M2,M1,0.8871279706,1.0346017680
