prey,predator,prey_payoff,predator_payoff
D,D,0.8789999054,1.0407560961
D,P2,0.8992928725,1.0347052299
D,P1,0.8606172318,1.0525161754
D,N,0.7532108598,1.1164202520
D,M1,0.8707925138,1.0472318507
N,N,0.8836778000,1.0286243377
D,M2,0.8860624041,1.0418131055
N,D,0.6711864622,1.1402102244
N,P1,0.8236389087,1.0586942924
N,M1,0.8699247334,1.0351699234
N,P2,0.8794065137,1.0301421929
N,M2,0.8349327953,1.0526274535
P1,P1,0.8810899972,1.0380928268
P1,D,0.8775558117,1.0375336246
P1,N,0.9000074840,1.0318127918
P1,P2,0.9004207982,1.0303805150
P1,M1,0.8910408935,1.0338344750
P1,M2,0.8735154687,1.0442376384
P2,D,0.8410889984,1.0529141480
P2,N,0.8776212137,1.0360105420
P2,P2,0.8913838727,1.0268873769
P2,M1,0.8788450488,1.0333338826
P2,P1,0.8160488187,1.0671734371
P2,M2,0.8664687053,1.0389976899
M1,D,0.8721122373,1.0376704333
M1,N,0.8828269637,1.0361547727
M1,P1,0.8632579194,1.0435769768
M1,P2,0.8811648617,1.0372897020
M1,M1,0.8862252110,1.0325423435
M2,D,0.8457901265,1.0530915300
M1,M2,0.8254012681,1.0665180957
M2,N,0.8945518456,1.0317808161
M2,P1,0.8722858511,1.0397442039
M2,P2,0.8973636635,1.0275399290
M2,M2,0.8861728967,1.0324668337
M2,M1,0.6856854437,1.1434174761
