Prey / Predator,D,N,P1,P2,M1,M2
D,0.8492619442,0.8376424407,0.8413336248,0.8432455156,0.8374607500,0.8481675403
N,0.8464628031,0.8285144507,0.8471928626,0.8349296733,0.8394128927,0.8429839650
P1,0.8503184490,0.8340391347,0.8429172173,0.8417388326,0.8375114426,0.8525603689
P2,0.8425650725,0.8311851012,0.8415185586,0.8346437942,0.8392660594,0.8411295989
M1,0.8503064179,0.8310477090,0.8449732555,0.8479101809,0.8387392133,0.8593434275
M2,0.8424689961,0.8341857713,0.8429650562,0.8332528729,0.8429075917,0.8388595895
