Prey / Predator,D,N,P1,P2,M1,M2
D,1.0427503175,1.1416713606,1.0549002022,1.0429098828,1.0469418557,1.0482652404
N,1.0478734446,1.0250506262,1.0317009545,1.0285544229,1.0375445879,1.0275689506
P1,1.0243565992,1.0031706708,1.0136934268,1.0206548860,1.0110951025,1.0253943662
P2,1.0386101664,1.0189847490,1.0545233962,1.0020847684,1.0137592036,1.0187392826
M1,1.0243644152,1.0190181723,1.0230134640,1.0193029110,1.0073500882,1.0406895742
M2,1.0385787444,1.0032254557,1.0218613539,1.0056939032,1.0175432318,1.0084799492
