Prey / Predator,D,N,P1,P2,M1,M2
D,1.0396183332,1.0379388248,1.0496353318,1.0278179564,1.0406418236,1.0341083731
N,1.1494538979,1.0114933068,1.0532845465,1.0215665085,1.0283082777,1.0450641607
P1,1.0369931380,1.0131593042,1.0295969783,1.0190058890,1.0292712679,1.0261844891
P2,1.0619303493,1.0154826624,1.0558178302,1.0203307455,1.0298282245,1.0277484827
M1,1.0372299235,1.0152204108,1.0311250893,1.0205962677,1.0247795754,1.0457024538
M2,1.0621869436,1.0132775596,1.0340667733,1.0248285772,1.1094012501,1.0253249307
