Prey / Predator,D,N,P1,P2,M1,M2
D,0.7775143025,0.3299132937,0.6884688800,0.7361158370,0.7098819401,0.7177303030
N,0.6734781461,0.7888776540,0.7137954213,0.7632373326,0.7490149199,0.7273947965
P1,0.7068072422,0.7766443823,0.7617025660,0.6190586834,0.7824989413,0.4922308358
P2,0.7485072593,0.5289840548,0.4789663426,0.7813698691,0.7159902099,0.7320131229
M1,0.7026338751,0.5322271434,0.7249311019,0.5046451135,0.7727238076,0.2812443747
M2,0.7529303703,0.7718833121,0.7035040051,0.7913875605,0.7674426561,0.7703106040
