Prey / Predator,D,N,P1,P2,M1,M2
D,0.8763155607,0.7555158635,0.8537639106,0.8944781797,0.8722198898,0.8842423889
N,0.8425948274,0.9139559694,0.8468478384,0.8829801530,0.8666419473,0.8620230377
P1,0.9035383936,0.9910483257,0.9345846345,0.9421308828,0.9521857391,0.9219758068
P2,0.8783630878,0.9332102368,0.8540023356,0.9422276863,0.9261310894,0.9052271011
M1,0.8980665871,0.9397104827,0.9046758579,0.9263341582,0.9401327011,0.8722203092
M2,0.8835790839,0.9846921609,0.9240086852,0.9562074393,0.8840089611,0.9363147953
