Prey / Predator,D,N,P1,P2,M1,M2
D,1.0412574767,1.1143450953,1.0553780536,1.0362856631,1.0451794084,1.0415358770
N,1.0476556612,1.0137602511,1.0476242226,1.0297309679,1.0387243886,1.0392115744
P1,1.0237455188,0.9835253067,1.0100531388,1.0079411580,1.0017182706,1.0178117382
P2,1.0333756227,1.0058793506,1.0458400761,0.9998020921,1.0094518189,1.0175226811
M1,1.0238162108,1.0054607987,1.0207477772,1.0124611525,1.0039327754,1.0389166381
M2,1.0333688655,0.9837081775,1.0134885660,0.9964562366,1.0369143532,1.0061213444
