Prey / Predator,D,N,P1,P2,M1,M2
D,0.8485253184,0.8474621738,0.8367204614,0.8446551864,0.8325096525,0.8492709867
N,0.8335722593,0.8184026812,0.8376947793,0.8267456712,0.8305201397,0.8340828189
P1,0.8487139492,0.8295753796,0.8377551039,0.8702055494,0.8326442569,0.8824346303
P2,0.8392952111,0.8289661698,0.8270116648,0.8295399903,0.8253780139,0.8344769254
M1,0.8487411974,0.8287362774,0.8382617701,0.8779796813,0.8334928726,0.8915235578
M2,0.8393094482,0.8297754606,0.8292440158,0.8285477724,0.8281573190,0.8338259682
