Prey / Predator,D,N,P1,P2,M1,M2
D,1.1349800201,1.2167484980,1.1640665518,1.1436438048,1.1719951378,1.1309010997
N,1.1115508867,1.1717578901,1.0887711619,1.1226457117,1.1129418953,1.0981605636
P1,1.1218892575,1.2137661368,1.1374205672,1.0745916359,1.1536154859,1.0409995824
P2,1.1080049649,1.1849875949,1.1393462664,1.1302549279,1.1441842414,1.1149422614
M1,1.1085041959,1.1993916318,1.1193179448,1.0412589266,1.1343748568,1.0122216194
M2,1.1214837518,1.1993803834,1.1492305957,1.1497837100,1.1529496569,1.1332839426
