Prey / Predator,D,N,P1,P2,M1,M2
D,1.1321521135,1.2260543402,1.1610215739,1.1527197909,1.1696299085,1.1403328994
N,1.0654228412,1.1731472388,1.0700858879,1.1120750986,1.1011220786,1.0802689530
P1,1.1131315390,1.2146746415,1.1322981170,1.1195748576,1.1503531568,1.0870121491
P2,1.0918503111,1.1867657529,1.1170284223,1.1253176102,1.1254671545,1.1083646043
M1,1.1000022177,1.2011890663,1.1126473916,1.0861731526,1.1291581907,1.0572942843
M2,1.1048696852,1.2002816609,1.1307287173,1.1470476161,1.1385392457,1.1284371724
