Prey / Predator,D,N,P1,P2,M1,M2
D,0.9328653213,0.8932435374,0.9144942068,0.9455396506,0.8959191244,0.9539343834
N,0.8332673881,0.9915125743,0.9578640962,0.9561342566,0.9575427629,0.9564131584
P1,0.9319379290,0.9723054638,0.9498580481,0.9505676356,0.9421908416,0.9600381036
P2,0.9260347378,0.9761395881,0.9502884809,0.9507192796,0.9437135479,0.9572884952
M1,0.9362197756,0.9734056878,0.9505940121,0.9576534812,0.9440581838,0.9693909259
M2,0.9192273601,0.9737984898,0.9553897410,0.9484535473,0.9470896757,0.9561391711
