Prey / Predator,D,N,P1,P2,M1,M2
D,0.9422478528,0.3654595772,0.6893793164,0.8598420206,0.6337629458,0.8771380461
N,0.7561860236,0.9953837905,0.9211277032,0.9353034086,0.9274244556,0.9299947024
P1,0.9667638959,0.9323686477,0.9621645815,0.9169757715,0.9546858022,0.9158743782
P2,0.9445598984,0.9372760934,0.8932588873,0.9622673623,0.8580504690,0.9733669291
M1,0.9666654560,0.8978780702,0.9649533626,0.9001574463,0.9524146165,0.8981805128
M2,0.9496803204,0.9611463264,0.9075280939,0.9645547121,0.8895420872,0.9717378178
