Prey / Predator,D,N,P1,P2,M1,M2
D,0.8761556254,0.7071591101,0.8590227198,0.8945924499,0.8706395764,0.8809426190
N,0.6820183995,0.8579137448,0.7785979573,0.8468211100,0.8322979918,0.7902409682
P1,0.8733041149,0.8562171189,0.8633329329,0.8449218360,0.8740492180,0.8568587132
P2,0.8174932986,0.8351115400,0.7950709393,0.8745665949,0.8401520124,0.8520278268
M1,0.8677936280,0.8403205568,0.8473515084,0.8643990774,0.8686505283,0.7371514452
M2,0.8222450607,0.8509295341,0.8380633145,0.8806327732,0.6657564837,0.8690841157
