Prey / Predator,D,N,P1,P2,M1,M2
D,1.0423975112,1.1405266883,1.0537362868,1.0373973403,1.0475998106,1.0447705132
N,1.1332682489,1.0422284220,1.0821262695,1.0476230893,1.0554867596,1.0759767255
P1,1.0397412301,1.0552350642,1.0475177698,1.0618636445,1.0429566038,1.0531000266
P2,1.0652679303,1.0589744618,1.0779106141,1.0359621053,1.0541539394,1.0470299944
M1,1.0399295701,1.0589711633,1.0523960407,1.0463319846,1.0419722094,1.1152390391
M2,1.0653210687,1.0552623137,1.0578406003,1.0366012691,1.1527878865,1.0415897125
