Prey / Predator,D,N,P1,P2,M1,M2
D,1.0411178908,1.2056309398,1.0729130294,1.0563756067,1.0638039830,1.0642250869
N,1.0370110950,1.0379715612,1.0453979949,1.0315608714,1.0394226614,1.0396069261
P1,1.0369432038,1.0448991589,1.0414022310,1.0744970680,1.0319826537,1.0866551850
P2,1.0448106354,1.0893310908,1.0515375241,1.0271377334,1.0254566242,1.0412127626
M1,1.0369843560,1.0893902319,1.0465613703,1.0800391100,1.0335301235,1.1203816007
M2,1.0447686479,1.0449713989,1.0318311150,1.0248243029,1.0465885078,1.0350761415
