Prey / Predator,D,N,P1,P2,M1,M2
D,1.1124719413,1.1471351465,1.1185914969,1.1335102497,1.1292013933,1.1184627919
N,1.0596439643,1.1074886429,1.0761332433,1.0916418043,1.0803158688,1.0855650966
P1,1.0792463647,1.1451901116,1.1168439930,1.1299724074,1.1236882639,1.1171716363
P2,1.0821528278,1.1223065991,1.0865843041,1.1108080532,1.0913451863,1.0918296278
M1,1.0662357278,1.1366085687,1.0964809086,1.1163154270,1.1145810924,1.0894646184
M2,1.0955948069,1.1309888058,1.0953549560,1.1206170678,1.0835378935,1.1130496451
