Prey / Predator,D,N,P1,P2,M1,M2
D,0.8487533895,0.8480080602,0.8364495824,0.8451939618,0.8321026815,0.8501665216
N,0.8378504454,0.8238719971,0.8392130407,0.8284561912,0.8322626385,0.8356644884
P1,0.8530261798,0.8326037056,0.8379849923,0.8626703161,0.8329801591,0.8741716908
P2,0.8392048663,0.8319911606,0.8310954210,0.8298893315,0.8288957329,0.8349713573
M1,0.8528969022,0.8317826794,0.8386583965,0.8695925396,0.8337902004,0.8814078259
M2,0.8391945298,0.8328521268,0.8327914828,0.8289304121,0.8314233913,0.8341179186
