Prey / Predator,D,N,P1,P2,M1,M2
D,0.7231785219,0.3530362040,0.6657989499,0.5626062835,0.5994904176,0.6084963794
N,0.8354643255,0.9708910948,0.9030175446,0.9180948014,0.9133607983,0.9074951847
P1,0.9708046234,0.8847441029,0.9553969638,0.9498761989,0.9446124742,0.9711574869
P2,0.9197916958,0.9593633561,0.8953579627,0.9546890614,0.8450294034,0.9671712151
M1,0.9701969235,0.9345551246,0.9573899405,0.9673644304,0.9426544656,0.9751079453
M2,0.9300937098,0.9309456367,0.8973538788,0.9576104350,0.8685321132,0.9671897170
