Prey / Predator,D,N,P1,P2,M1,M2
D,0.8558059689,0.8854559480,0.8468635113,0.8690082655,0.8444315423,0.8767338270
N,0.8427800791,0.8246064158,0.8398175419,0.8312305317,0.8351267552,0.8361110905
P1,0.8745643672,0.8364095950,0.8401624387,0.8760502462,0.8354623465,0.8748852783
P2,0.8406700944,0.8351482405,0.8350928272,0.8320175785,0.8314193759,0.8390600019
M1,0.8745680623,0.8346650694,0.8426839877,0.8701275919,0.8357880198,0.8663100265
M2,0.8406535355,0.8365163061,0.8351284196,0.8316221355,0.8334070851,0.8364111203
