Prey / Predator,D,N,P1,P2,M1,M2
D,1.0885487390,1.0394955274,1.1162040565,1.0727995542,1.1228617604,1.0542447044
N,1.0521097546,1.1208367749,1.0715622265,1.0998416263,1.0899653942,1.0809379003
P1,1.0066976431,1.1406949118,1.1192088267,1.0325244211,1.1344726968,1.0310518902
P2,1.0803226781,1.1109769538,1.1002736834,1.1127773944,1.1121803940,1.0904636894
M1,0.9946672602,1.1256547465,1.0947664356,1.0316014853,1.1167242017,1.0345557107
M2,1.0936050015,1.1269366363,1.1168547504,1.1307320670,1.1228228866,1.1152388943
