Prey / Predator,D,N,P1,P2,M1,M2
D,1.0379281216,0.9918105725,1.0537394288,1.0711852329,1.0479277339,1.0797597146
N,1.0288968206,1.0043076290,1.0570409215,1.0347756292,1.0425208896,1.0494126557
P1,1.0623627372,0.9939779750,1.0606757494,1.1209746940,1.0482550064,1.1536141626
P2,1.0306070121,0.9894767919,1.0310592370,1.0454191815,1.0329434081,1.0559650815
M1,1.0624067292,0.9894731027,1.0633567741,1.1462299867,1.0529134127,1.1675510588
M2,1.0306134844,0.9939814495,1.0382854120,1.0406435538,1.0435992182,1.0531919354
