Prey / Predator,D,N,P1,P2,M1,M2
D,0.8810070089,0.9868856271,0.8590625511,0.8324255431,0.8696342500,0.8167516204
N,0.8694583282,0.9320379439,0.8285429486,0.8731648924,0.8588655244,0.8425966795
P1,0.8302288125,0.9738726740,0.8404427849,0.7263380957,0.8655968217,0.6635744212
P2,0.8798030156,0.9688439549,0.8843081743,0.8584801466,0.8824262413,0.8370113675
M1,0.8253502980,0.9748452954,0.8284032216,0.6735627175,0.8497076356,0.6310452408
M2,0.8850791731,0.9679174242,0.8778281357,0.8745238167,0.8697465461,0.8491943173
