Prey / Predator,D,N,P1,P2,M1,M2
D,1.1151558850,1.1443021889,1.1477046982,1.1381139080,1.1577581541,1.1259163618
N,1.0639622998,1.1227633968,1.0700133209,1.1041560259,1.0939820327,1.0792426089
P1,1.0861293471,1.1533656876,1.1266252437,1.0895546862,1.1424569440,1.0570310347
P2,1.0843908662,1.1238797302,1.1091183068,1.1197812421,1.1159360628,1.1032742813
M1,1.0734654159,1.1379206406,1.1074710354,1.0564907855,1.1234558290,1.0223878696
M2,1.0977440729,1.1392379489,1.1203894623,1.1391699582,1.1239136981,1.1228958099
