Prey / Predator,D,N,P1,P2,M1,M2
D,1.1162356337,1.1912292690,1.1522174712,1.1455171860,1.1612558012,1.1332067081
N,1.0436575105,1.1462679376,1.0619529800,1.1044106147,1.0935061378,1.0715305341
P1,1.0913463861,1.1829882527,1.1239117354,1.1256230582,1.1433493490,1.0941962182
P2,1.0783096729,1.1563920770,1.1021414051,1.1174725923,1.1128598400,1.0987011990
M1,1.0785492328,1.1705347499,1.1027203667,1.0926054813,1.1208493319,1.0640557715
M2,1.0912476183,1.1688638244,1.1175233987,1.1407024556,1.1263213032,1.1205121374
