Prey / Predator,D,N,P1,P2,M1,M2
D,1.0872116801,1.0764294160,1.0635201959,1.0592473230,1.0732819647,1.0335391116
N,1.0442720147,1.1055772023,1.0649730762,1.0920536768,1.0820985228,1.0742289219
P1,1.0376826531,1.1578288635,1.1173945826,1.1354180406,1.1341874969,1.1145061108
P2,1.0756963859,1.1243980551,1.0636480574,1.1118745042,1.0883672895,1.0735784561
M1,1.0252709742,1.1383361034,1.0785265806,1.1145059754,1.1159013480,1.0696090558
M2,1.0889819298,1.1438858210,1.0922102326,1.1305503385,1.0996758645,1.1133299892
