Prey / Predator,D,N,P1,P2,M1,M2
D,0.8821990731,0.8994611126,0.8690431153,0.9160320234,0.8853244133,0.9039784783
N,0.6494830851,0.8974824308,0.8146775510,0.8808264597,0.8676246331,0.8313200506
P1,0.8735165366,0.9188571155,0.8863256640,0.9131895153,0.8795322149,0.9015731864
P2,0.8039250992,0.9108039981,0.8263964559,0.8936691447,0.8737955542,0.8821053389
M1,0.8677600782,0.9168720702,0.8799963338,0.9070934820,0.8902071539,0.8604174462
M2,0.8089769974,0.9130672222,0.8707051733,0.8830952713,0.6986468504,0.8894909772
