Prey / Predator,D,N,P1,P2,M1,M2
D,1.1144741115,1.2738346183,1.1670699485,1.1242557199,1.1735148962,1.1118830231
N,1.1063113961,1.1728075544,1.1098851345,1.1341287449,1.1245976830,1.1192616355
P1,1.1305502050,1.2427922762,1.1435187928,0.9884520584,1.1588579734,0.9557660423
P2,1.1185221468,1.2230453575,1.1562021604,1.1359613100,1.1591080060,1.1212314122
M1,1.1171242112,1.2378664788,1.1258281411,0.9581180796,1.1403775304,0.9311392444
M2,1.1324411242,1.2280961670,1.1640001582,1.1545904488,1.1664997275,1.1390777370
