Prey / Predator,D,N,P1,P2,M1,M2
D,0.7817699326,0.2868747080,0.6345610956,0.7687810492,0.6568057953,0.7546847518
N,0.6748888231,0.7800748549,0.7124529947,0.7596561912,0.7453183835,0.7260879507
P1,0.7262522136,0.7554959357,0.7673867473,0.6144473534,0.7859542610,0.4668631943
P2,0.7482808283,0.5046124330,0.4367685032,0.7868972356,0.6969795149,0.7483858182
M1,0.7219612106,0.5079589348,0.7412659892,0.4796038747,0.7782041898,0.2641164269
M2,0.7526972523,0.7509843767,0.6834489147,0.7950656078,0.7595660848,0.7760261841
