Prey / Predator,D,N,P1,P2,M1,M2
D,1.0398445253,1.1954860272,1.0672244950,1.0585977387,1.0609650170,1.0666207064
N,1.0140437252,1.0386243233,1.0531065308,1.0344735624,1.0426705319,1.0461211906
P1,1.0374930174,1.0497841231,1.0479138201,1.0756946640,1.0353018535,1.1000299949
P2,1.0442034636,1.0914906960,1.0501925958,1.0330242803,1.0329349599,1.0471251292
M1,1.0375748003,1.0915082151,1.0531098150,1.0932876622,1.0399194774,1.1576043285
M2,1.0441437192,1.0498273157,1.0383717304,1.0276350577,1.0643857956,1.0410675409
