Prey / Predator,D,N,P1,P2,M1,M2
D,0.7687653292,0.6471518376,0.7496951761,0.7575617604,0.7654333406,0.7394565285
N,0.6505340781,0.7989084266,0.7370494747,0.7794437333,0.7632053581,0.7509947033
P1,0.7052020156,0.8064561896,0.7653702236,0.7467795910,0.7726531421,0.6871147828
P2,0.7341425013,0.7423165222,0.7194011855,0.7842118835,0.7727656002,0.7433991096
M1,0.7012095556,0.7463009573,0.7350104075,0.6992639443,0.7748161947,0.5694047367
M2,0.7382689933,0.8016861329,0.7645101581,0.7824158960,0.7269494741,0.7747389345
