Prey / Predator,D,N,P1,P2,M1,M2
D,1.0973676778,1.1651456450,1.1080395379,1.1067119999,1.0998550233,1.1160533091
N,1.1392459691,1.0713075300,1.0981421615,1.0797330345,1.0882270431,1.0908830603
P1,1.1252983418,1.0786205883,1.0960292582,1.1063592227,1.0937922102,1.1354054078
P2,1.1033830930,1.1053283798,1.1114406894,1.0813741854,1.0862201955,1.1008345077
M1,1.1252588852,1.1056846245,1.1076368672,1.1271986580,1.0888084706,1.1885608069
M2,1.1034879609,1.0785130134,1.0929273244,1.0861979626,1.1153657821,1.0886192528
