prey,predator,prey_payoff,predator_payoff
D,D,0.8761145210,1.0404213997
D,P2,0.8500312661,1.0603262950
D,P1,0.8272587161,1.0694641369
D,N,0.5926363094,1.1994275674
D,M1,0.8387552322,1.0633457627
N,N,0.8670755890,1.0385554514
D,M2,0.8350346901,1.0684020085
N,D,0.8693957241,1.0299529565
N,P1,0.8426580710,1.0488903331
N,P2,0.8763835375,1.0326931209
N,M1,0.8621996131,1.0403497430
N,M2,0.8543784851,1.0425682784
P1,D,0.8683417952,1.0423009242
P1,P1,0.8664105017,1.0472413418
P1,N,0.8707961608,1.0483850284
P1,P2,0.7867884487,1.0899563503
P1,M1,0.8880521755,1.0365904030
P1,M2,0.7508686279,1.1082994895
P2,D,0.8533414587,1.0465179572
P2,N,0.7737848659,1.0927612918
P2,P2,0.8830891486,1.0324027544
P2,M1,0.8854473342,1.0312898531
P2,P1,0.8464250392,1.0497428372
P2,M2,0.8513110612,1.0474115721
M1,D,0.8631969585,1.0423541720
M1,N,0.7785617553,1.0928071584
M1,P1,0.8454840592,1.0534521699
M1,P2,0.7585274314,1.1017778837
M1,M1,0.8756822658,1.0393126950
M2,D,0.8584716321,1.0464768949
M1,M2,0.6666041136,1.1510155405
M2,N,0.8653740941,1.0484285225
M2,P1,0.8803090299,1.0369144132
M2,P2,0.8962847727,1.0292072717
M2,M2,0.8737442632,1.0403659058
M2,M1,0.8591839360,1.0496781744
