Prey / Predator,D,N,P1,P2,M1,M2
D,1.1037303701,0.9925996503,1.0855686082,1.0971761903,1.0788994917,1.1045609666
N,1.1168744451,1.0091403462,1.0961505585,1.0754344991,1.0828864398,1.0888099819
P1,1.1655607413,0.9960461870,1.0997613367,1.1133795777,1.0904913669,1.1303896803
P2,1.0929789618,0.9899505678,1.0684301309,1.0851648008,1.0638323484,1.0944227727
M1,1.1655758148,0.9899533797,1.1015850729,1.1236826484,1.0924925673,1.1429862281
M2,1.0929887629,0.9960447287,1.0708553529,1.0830249456,1.0664240856,1.0924671103
