Prey / Predator,D,N,P1,P2,M1,M2
D,0.8463729744,0.8471836470,0.8351477521,0.8441661436,0.8313798376,0.8489752959
N,0.8271573265,0.8118792392,0.8354190907,0.8247549123,0.8286187622,0.8316438341
P1,0.8499742358,0.8221509799,0.8370548417,0.8729536689,0.8318664998,0.8851860826
P2,0.8371128354,0.8224447032,0.8226065084,0.8287968218,0.8216061583,0.8337567866
M1,0.8499869887,0.8223415605,0.8375526056,0.8807305012,0.8327095803,0.8944753681
M2,0.8371086656,0.8222081000,0.8254705063,0.8278385818,0.8249894732,0.8331559450
