Prey / Predator,D,N,P1,P2,M1,M2
D,1.1197488708,1.1474957511,1.1529066227,1.1383064636,1.1619224033,1.1264972721
N,1.0950809024,1.1550053365,1.0881295995,1.1191161970,1.1097332806,1.0971861465
P1,1.0914605292,1.1831385484,1.1325451704,1.0458559039,1.1481087372,1.0120843766
P2,1.0947907601,1.1505089559,1.1367077553,1.1255852672,1.1409766281,1.1104638627
M1,1.0783949576,1.1647191405,1.1146809500,1.0115190959,1.1295359883,0.9734029840
M2,1.1082041083,1.1689748557,1.1458599967,1.1444214537,1.1487638203,1.1285714117
