Prey / Predator,D,N,P1,P2,M1,M2
D,1.0406953558,1.1027367913,1.0542311981,1.0349158656,1.0449632918,1.0404144390
N,1.0565505043,0.9993502533,1.0469327329,1.0124482715,1.0210555843,1.0383964259
P1,1.0265938275,0.9783255962,1.0085483167,1.0042795132,0.9995608777,1.0160682307
P2,1.0335375537,1.0057321048,1.0344536617,0.9997209399,1.0075491471,1.0180007764
M1,1.0266821357,1.0053567084,1.0207624695,1.0111195489,1.0033093967,1.0280918372
M2,1.0335772389,0.9784634511,1.0111154464,0.9955369607,1.0414155956,1.0052111071
