Prey / Predator,D,N,P1,P2,M1,M2
D,0.8471027294,0.8342722698,0.8369748948,0.8430951567,0.8333590518,0.8480208848
N,0.8492855402,0.8235277505,0.8458765733,0.8314451558,0.8357473613,0.8421011749
P1,0.8501893077,0.8298858117,0.8412090667,0.8443766499,0.8343221086,0.8562313480
P2,0.8438359833,0.8271101030,0.8367731480,0.8328697119,0.8337230326,0.8396323348
M1,0.8500711489,0.8269842530,0.8434662998,0.8516193154,0.8369932403,0.8628261871
M2,0.8439108765,0.8300232763,0.8373605090,0.8299141551,0.8355461982,0.8371025694
