Prey / Predator,D,N,P1,P2,M1,M2
D,1.0401924181,1.1752882078,1.0507934052,1.0415089305,1.0450618886,1.0485392691
N,1.0592179651,1.0310956839,1.0495377207,1.0257168098,1.0344341047,1.0427331109
P1,1.0305314339,1.0364974550,1.0364584493,1.0412845984,1.0273213352,1.0492327362
P2,1.0378869421,1.0624751944,1.0613676453,1.0244374025,1.0320265594,1.0364864203
M1,1.0306630446,1.0625251581,1.0420075151,1.0426668048,1.0302552244,1.1170122396
M2,1.0378259051,1.0365166992,1.0363378270,1.0212365478,1.0866961691,1.0307599694
