Prey / Predator,D,N,P1,P2,M1,M2
D,0.8481909391,0.8485355580,0.8379828959,0.8445011357,0.8337534117,0.8496308456
N,0.8393631526,0.8269835992,0.8403064152,0.8302979491,0.8343147061,0.8366390297
P1,0.8541394498,0.8345961523,0.8386770866,0.8528467816,0.8339767814,0.8629627272
P2,0.8396427418,0.8333273227,0.8346074220,0.8306313096,0.8324543597,0.8359427066
M1,0.8540438472,0.8331555622,0.8395439353,0.8582536820,0.8344758680,0.8678073319
M2,0.8396141672,0.8347663634,0.8363166920,0.8299894554,0.8359581065,0.8348695278
