Prey / Predator,D,N,P1,P2,M1,M2
D,1.1138710036,1.1456184162,1.1347096324,1.1366196152,1.1449079848,1.1234767242
N,1.0608874884,1.1113185469,1.0687561625,1.0953522034,1.0842184226,1.0785597817
P1,1.0789514100,1.1434198408,1.1209891847,1.1145143031,1.1333390169,1.0914822372
P2,1.0823734925,1.1163827289,1.0943676020,1.1144252330,1.0997214885,1.0977229762
M1,1.0661524551,1.1304235193,1.1021752772,1.0906047542,1.1181802592,1.0686135238
M2,1.0957589214,1.1295177683,1.1039144516,1.1300535640,1.0998178792,1.1171807900
