Prey / Predator,D,N,P1,P2,M1,M2
D,0.8513678001,0.8627065113,0.8384278771,0.8494305214,0.8338622849,0.8544284023
N,0.8310500079,0.8160587082,0.8357963663,0.8263008959,0.8301310104,0.8320692302
P1,0.8568788588,0.8289557374,0.8379053306,0.8925619521,0.8331544633,0.9055914309
P2,0.8396648681,0.8292081164,0.8245972846,0.8297541507,0.8232567424,0.8344341859
M1,0.8569284093,0.8289084726,0.8381644153,0.9013895559,0.8336181756,0.9163685158
M2,0.8396751218,0.8291863252,0.8270248918,0.8291963893,0.8262330720,0.8340657294
