prey,predator,prey_payoff,predator_payoff
D,D,1.1131547863,0.8481909391
N,N,1.1161695601,0.8269835992
P1,P1,1.1253082168,0.8386770866
N,M2,1.0800533298,0.8366390297
D,M2,1.1220379554,0.8496308456
D,P2,1.1349457039,0.8445011357
D,P1,1.1432047435,0.8379828959
D,M1,1.1533587223,0.8337534117
N,M1,1.0908835882,0.8343147061
P1,D,1.0757237953,0.8541394498
P1,N,1.1465616421,0.8345961523
N,P2,1.1012900057,0.8302979491
N,P1,1.0706972481,0.8403064152
D,N,1.1301191146,0.8485355580
N,D,1.0651459631,0.8393631526
P1,P2,1.0948616633,0.8528467816
P1,M1,1.1396865578,0.8339767814
P1,M2,1.0661665404,0.8629627272
P2,P2,1.1183892284,0.8306313096
M1,M1,1.1222458777,0.8344758680
P2,D,1.0839128368,0.8396427418
M1,N,1.1308999223,0.8331555622
P2,N,1.1169687893,0.8333273227
M1,D,1.0630926012,0.8540438472
M1,P1,1.1062950563,0.8395439353
P2,M2,1.1018594213,0.8359427066
M1,P2,1.0657477525,0.8582536820
P2,M1,1.1094302122,0.8324543597
M2,D,1.0972919338,0.8396141672
M2,N,1.1326238050,0.8347663634
P2,P1,1.1026694985,0.8346074220
M1,M2,1.0373200033,0.8678073319
M2,M2,1.1213888310,0.8348695278
M2,P2,1.1362107208,0.8299894554
M2,P1,1.1138020010,0.8363166920
M2,M1,1.1147438867,0.8359581065
