Prey / Predator,D,N,P1,P2,M1,M2
D,0.8542016084,0.8729266678,0.8497309946,0.8718333162,0.8470964991,0.8804611449
N,0.8404598910,0.8272737334,0.8383305227,0.8308792141,0.8345974687,0.8348541631
P1,0.8690471251,0.8352468057,0.8403404488,0.8477341878,0.8355627582,0.8503473329
P2,0.8407456539,0.8283098757,0.8387756144,0.8320445407,0.8344036597,0.8403224566
M1,0.8690476292,0.8278398440,0.8439170962,0.8455907700,0.8358517628,0.8549328716
M2,0.8407084622,0.8356077609,0.8381703307,0.8316691803,0.8367010340,0.8365461663
