Prey / Predator,D,N,P1,P2,M1,M2
D,1.0271278458,1.0105614469,1.0715356820,0.9981342395,1.0783678475,0.9736272449
N,1.0060327537,1.1107695861,1.0455057214,1.0836922406,1.0724716166,1.0566084868
P1,0.9872427460,1.1537582003,1.1142131362,1.1144196961,1.1325980612,1.0953376546
P2,1.0700164060,1.1305668279,1.0735603504,1.1086591119,1.0974686333,1.0749513208
M1,0.9754523648,1.1443388869,1.0796529824,1.0949894149,1.1125372103,1.0570843759
M2,1.0831148642,1.1392181929,1.1018495378,1.1289947785,1.1136128882,1.1103156791
