Prey / Predator,D,N,P1,P2,M1,M2
D,0.7703802785,0.6411532772,0.7502470515,0.7594020883,0.7642058433,0.7439482995
N,0.6941817540,0.8276132127,0.7369786813,0.7856743857,0.7711716791,0.7509319475
P1,0.6894175645,0.8538873534,0.7655480183,0.7132103841,0.7831548628,0.6537968775
P2,0.7485171467,0.7848013311,0.7231973254,0.7844227216,0.7879191728,0.7505466054
M1,0.6853429717,0.7886651063,0.7411679156,0.6644876559,0.7747361678,0.5053360024
M2,0.7528839146,0.8486872401,0.7803482894,0.7930995835,0.7821986576,0.7751988406
