Prey / Predator,D,N,P1,P2,M1,M2
D,1.0966558849,1.1699104039,1.1072407580,1.1051445127,1.1001224317,1.1129886704
N,1.1168103671,1.0579633834,1.0985233417,1.0765038171,1.0840096650,1.0912816525
P1,1.1331891603,1.0556094288,1.0959045207,1.1223269058,1.0882441273,1.1501314610
P2,1.0965484672,1.0846550431,1.1103965229,1.0812254346,1.0787167243,1.0968327852
M1,1.1332485853,1.0852183628,1.1041870236,1.1429243842,1.0888169254,1.2165528667
M2,1.0965730974,1.0555866930,1.0851192609,1.0805106352,1.0856672094,1.0883425243
