prey,predator,prey_payoff,predator_payoff
D,D,0.8808593142,1.0399787466
D,P2,0.9064981239,1.0309912500
D,P1,0.8560796515,1.0554104783
D,N,0.8532229819,1.0616067521
D,M1,0.8739349860,1.0455347462
N,N,0.9208248881,1.0081630919
D,M2,0.8947087885,1.0372246336
N,D,0.6630352761,1.1450126219
N,P1,0.8496028437,1.0455462819
N,M1,0.8844808490,1.0276523742
N,P2,0.8981339509,1.0201712495
N,M2,0.8629259624,1.0381987426
P1,P1,0.9000935400,1.0276403625
P1,D,0.8818270856,1.0354657955
P1,N,0.9388158240,1.0108886355
P1,P2,0.9226848152,1.0183649493
P1,M1,0.9059095510,1.0256071776
P1,M2,0.9012193550,1.0292330920
P2,D,0.8434975170,1.0517102162
P2,N,0.9103297755,1.0184376761
P2,P2,0.9078571742,1.0177588027
P2,M1,0.8883570557,1.0283724896
P2,P1,0.8381530509,1.0551732092
P2,M2,0.8847519809,1.0287286737
M1,D,0.8763565494,1.0356023181
M1,N,0.9166157900,1.0180735986
M1,P1,0.8839828485,1.0319378537
M1,M1,0.9048445962,1.0222258469
M1,P2,0.9069212501,1.0233033133
M2,D,0.8480473931,1.0519781284
M1,M2,0.8705937951,1.0415235953
M2,N,0.9328841496,1.0110124916
M2,P1,0.8869968237,1.0317686874
M2,P2,0.9099064581,1.0205912825
M2,M2,0.9027493090,1.0233729051
M2,M1,0.7492194623,1.1080699658
