Prey / Predator,D,N,P1,P2,M1,M2
D,1.1531087228,1.2732155201,1.1700407993,1.1595416594,1.1784301616,1.1474455350
N,1.1010924053,1.1993590538,1.0802294129,1.1207158567,1.1096732940,1.0909412116
P1,1.1456610826,1.2502639767,1.1415294656,1.1075211029,1.1587279984,1.0745111818
P2,1.1249484985,1.2237816813,1.1306444856,1.1343246412,1.1375024010,1.1187508000
M1,1.1322631835,1.2386347691,1.1229864108,1.0751996529,1.1383372126,1.0454782078
M2,1.1383849533,1.2354905270,1.1431671364,1.1550051738,1.1501717010,1.1374869341
