Prey / Predator,D,N,P1,P2,M1,M2
D,1.0396842120,1.1737348881,1.0639821536,1.0632211175,1.0586991760,1.0716037775
N,1.0208946446,1.0362950076,1.0516601377,1.0336291450,1.0412185584,1.0449441372
P1,1.0477585641,1.0468366299,1.0518497771,1.1022848481,1.0405187500,1.1277316656
P2,1.0471156256,1.0855803116,1.0490208059,1.0367408130,1.0351950814,1.0516389862
M1,1.0478143295,1.0856370360,1.0582977469,1.1211466987,1.0439492061,1.1747745526
M2,1.0470943230,1.0468675607,1.0408490650,1.0330437933,1.0501791297,1.0446555194
