prey,predator,prey_payoff,predator_payoff
D,D,0.8688722982,1.0439973695
D,P2,0.8691693996,1.0488558286
D,P1,0.8463392453,1.0578145165
D,N,0.6874148275,1.1492976534
D,M1,0.8599267625,1.0505255889
N,N,0.8923847317,1.0236218690
D,M2,0.8583379331,1.0544057347
N,D,0.8355896178,1.0494346963
N,P1,0.8705991160,1.0325927474
N,M1,0.8781006028,1.0301661570
N,P2,0.8897390981,1.0241054092
N,M2,0.8780953926,1.0287667788
P1,D,0.8953202334,1.0277368749
P1,P1,0.9285102070,1.0141567648
P1,N,0.9458573768,1.0087421829
P1,P2,0.9041862225,1.0282487679
P1,M2,0.9025044628,1.0280353370
P1,M1,0.9295017529,1.0148382402
P2,D,0.8644978075,1.0407462116
P2,N,0.9072275690,1.0205138352
P2,P2,0.9383871609,1.0025545806
P2,M1,0.9172564569,1.0149621486
P2,P1,0.8335575679,1.0562198798
P2,M2,0.9007677899,1.0197810105
M1,D,0.8900650575,1.0277384617
M1,N,0.9127699373,1.0205825773
M1,P1,0.8985586643,1.0240637906
M1,M1,0.9347071282,1.0076561964
M1,P2,0.9082726631,1.0218548325
M2,D,0.8696596121,1.0407253987
M1,M2,0.8998784487,1.0240093700
M2,N,0.9399746562,1.0088052843
M2,P1,0.9084502170,1.0229067430
M2,P2,0.9339908954,1.0093576567
M2,M2,0.9319850030,1.0091526074
M2,M1,0.9206993507,1.0167609748
