Prey / Predator,D,N,P1,P2,M1,M2
D,1.1068881562,1.1436715661,1.1112943539,1.1238643762,1.1220895268,1.1066922694
N,1.0635897689,1.1090892296,1.0780175539,1.0973554732,1.0869504588,1.0871793621
P1,1.0656607257,1.1492183751,1.1187464138,1.1331825228,1.1297108806,1.1172025146
P2,1.0817116788,1.1271243466,1.0840509254,1.1128210956,1.0942112197,1.0882841165
M1,1.0528375467,1.1413942531,1.0928750236,1.1167961300,1.1167151443,1.0825140734
M2,1.0951716032,1.1347028778,1.0983752105,1.1263347515,1.0933896879,1.1148460299
