Prey / Predator,D,N,P1,P2,M1,M2
D,0.8504494209,0.8406776670,0.8487566334,0.8474530253,0.8443968596,0.8544099333
N,0.8395121482,0.8281009608,0.8365245672,0.8311905010,0.8351805638,0.8329076027
P1,0.8564310062,0.8317766858,0.8404736379,0.8368195886,0.8371914139,0.8417887364
P2,0.8403037713,0.8275330327,0.8406145327,0.8321340307,0.8375279978,0.8399372755
M1,0.8564662077,0.8273030841,0.8434543402,0.8367326970,0.8359480186,0.8482045510
M2,0.8402313359,0.8321448613,0.8413184909,0.8332253585,0.8431908885,0.8366746576
