prey,predator,prey_payoff,predator_payoff
D,D,0.8780514765,1.0405603883
D,P1,0.8581930619,1.0531902958
D,P2,0.8960516067,1.0356903661
D,N,0.7478468885,1.1188028606
D,M1,0.8724325718,1.0454848292
D,M2,0.8848607083,1.0415379301
N,N,0.9133418590,1.0137845159
N,D,0.8201271348,1.0599163689
N,P1,0.8548672581,1.0432170033
N,M1,0.8853410892,1.0284053309
N,P2,0.9019642445,1.0191850245
N,M2,0.8671648953,1.0364799028
P1,P1,0.9148448303,1.0205649611
P1,D,0.8948617829,1.0283187110
P1,N,0.9618945747,0.9990186260
P1,P2,0.9257655229,1.0167515881
P1,M1,0.9333890286,1.0116539681
P1,M2,0.9031751840,1.0279941247
P2,D,0.8739913669,1.0356693615
P2,N,0.9149287476,1.0159071767
P2,P2,0.9241018351,1.0095701680
P2,M1,0.9130689425,1.0161544775
P2,P1,0.8370472812,1.0555455097
P2,M2,0.8906249328,1.0256722349
M1,D,0.8893764342,1.0284233280
M1,N,0.9210250281,1.0156811104
M1,P1,0.8885299163,1.0297243091
M1,P2,0.9092527659,1.0217429824
M1,M1,0.9204358053,1.0145270151
M2,D,0.8792140658,1.0356472304
M1,M2,0.8403748592,1.0572020974
M2,N,0.9556477982,0.9992312828
M2,P1,0.9088078541,1.0213764973
M2,P2,0.9384449521,1.0058854059
M2,M2,0.9183565029,1.0156818880
M2,M1,0.8354209261,1.0629357279
