Prey / Predator,D,N,P1,P2,M1,M2
D,1.0436954543,1.1513049183,1.0559233710,1.0601165741,1.0504797738,1.0682683538
N,1.1257026524,1.0543004689,1.0993634113,1.0594029231,1.0677989762,1.0917849778
P1,1.0405557858,1.0706789769,1.0637293627,1.0744503761,1.0465338214,1.0879978533
P2,1.0467198252,1.0796240911,1.0839292153,1.0489049951,1.0667481017,1.0631548815
M1,1.0408204713,1.0796045953,1.0692218789,1.0817096007,1.0559057831,1.1752025625
M2,1.0463664791,1.0706942736,1.0715924948,1.0380483328,1.1367124419,1.0567268369
