Prey / Predator,D,N,P1,P2,M1,M2
D,1.0391903078,0.9923081035,1.0569347681,1.0731317372,1.0509368484,1.0816131507
N,1.0553122090,1.0235701919,1.0518286558,1.0400472331,1.0478892621,1.0440315347
P1,1.0625824715,1.0008355225,1.0620009318,1.1460677040,1.0530660456,1.1648448682
P2,1.0222268169,0.9910993099,1.0311670185,1.0469678445,1.0305645974,1.0562472378
M1,1.0625837404,0.9910885654,1.0635463185,1.1573365868,1.0543707151,1.1752337595
M2,1.0222325606,1.0008494272,1.0374921944,1.0455815021,1.0374434934,1.0546118963
