Prey / Predator,D,N,P1,P2,M1,M2
D,0.8775315936,0.9860084383,0.8524728425,0.8278308022,0.8633570023,0.8123227404
N,0.8246247875,0.8946844778,0.8384706289,0.8630798471,0.8486504070,0.8527922611
P1,0.8262108076,0.9602202525,0.8374096849,0.6783768803,0.8561453623,0.6406321415
P2,0.8951878964,0.9655416392,0.8849252538,0.8551505606,0.8873568657,0.8357481312
M1,0.8213909579,0.9715336969,0.8272870050,0.6509777102,0.8465106519,0.6144972421
M2,0.9005747262,0.9543286806,0.8799519857,0.8649254392,0.8814020053,0.8460235541
